rank,PubYear,Life Sciences,Physics,Chemistry,Computers,Engineering,Mathematics,Agriculture & Environment,Humanity,Others,Sums of cits
2715,1995,894.4666667,2,33.18333333,0.583333333,1.866666667,1,0.4,0,52.5,986
2716,2000,796.35,1,104.6666667,1.533333333,36.83333333,0.533333333,37.75,0,7,985.6666667
2717,2001,702.4166667,5,0,0,4.666666667,3,207.4166667,3.166666667,60.33333333,986
2718,1998,942,0,0,1,10,0,1,0,32,986
2719,1998,978.1666667,0,1.666666667,0,4.166666667,0,0,0,0,984
2720,1998,928.9166667,0,6,0,2.166666667,0,4.5,21.91666667,22.5,986
2721,1999,912.45,1,21.81666667,0.416666667,2.316666667,0.333333333,2.666666667,0,45,986
2722,2000,946.7666667,1.833333333,5,0,7.066666667,0,1.333333333,0,24,986
2723,2001,897.6333333,1,0.5,0.666666667,76.66666667,2.533333333,0,1.5,4.5,985
2724,1985,941.8,0.5,2.7,0,3,0,0,0,37,985
2725,1990,944.7666667,0,9.25,0.25,4.4,0,4.333333333,0,21,984
2726,1989,871.0833333,0,25.91666667,0,1,0,1,0,84,983
2727,1993,971.3833333,0,0,1.166666667,1.5,0.45,0.5,9,0,984
2728,1998,925.5833333,3,9.25,2,10.5,1.166666667,2.5,1,29,984
2729,1989,906.7833333,0,3.116666667,11.16666667,2.166666667,0,4.766666667,0,55,983
2730,1987,836.2611111,1,9.644444444,0,4.833333333,2.75,11.51111111,0,117,983
2731,1988,919.8611111,0.833333333,16.02777778,0,0.333333333,0,0.444444444,3.5,42,983
2732,1963,599.6,0.5,1.666666667,0,22.23333333,0,0,0,40,664
2733,2000,961.35,0,1,2.666666667,0,2.4,1.5,12.58333333,0.5,982
2734,2000,897.5333333,0.833333333,1.5,0,29.38333333,0,2.25,1.5,50,983
2735,2002,870.3166667,2.4,4.366666667,42.58333333,19.81666667,21.35,0.5,0,18.5,979.8333333
2736,1983,857.6666667,0,8,0.5,2.333333333,0,0,0,103.5,972
2737,1991,899.2,0,31.31666667,0.583333333,5.233333333,0,24.33333333,0.333333333,21,982
2738,1982,877.0833333,0,18.25,0,4.333333333,0,20.83333333,0.5,59,980
2739,1983,898.4166667,0,2.25,0,0,0,0,0.333333333,80,981
2740,1966,36.75,4.25,663.5,0,0,0.25,7.5,0.5,31.25,744
2741,2001,946.3666667,0,1.333333333,0,8.666666667,2.8,1.5,10.33333333,11,982
2742,1994,946.4166667,0,5.583333333,0,6.75,0,3.75,0,18.5,981
2743,1990,957.9166667,1.583333333,0,0,3.75,0,0,4.5,13.25,981
2744,1993,926.4166667,0.833333333,0,2.5,1.5,0.5,0.833333333,3.416666667,45,981
2745,1995,855.8611111,0,62.52777778,0,1.166666667,0,1.444444444,0,60,981
2746,2000,953.75,1,4.25,0.666666667,1.583333333,0,1.416666667,0.333333333,18,981
2747,2000,4.733333333,354.9666667,307.1333333,0.333333333,287,1.833333333,1,0,24,981
2748,1989,915.5833333,1,1.166666667,0.5,6.666666667,3.25,0.833333333,0,51,980
2749,1989,88.81666667,63.18571429,775.7619048,8.016666667,27.75238095,4.333333333,5.3,0.5,6,979.6666667
2750,1992,624.1666667,64.91666667,168.4952381,0,97.42142857,0,2,0,22,979
2751,1967,788.5,1,2.833333333,0,53.16666667,0,5.5,0.5,12.5,864
2752,2000,940.4666667,0,0.333333333,0,27,0.2,2.5,2,6.5,979
2753,2001,839.6833333,4.333333333,2.083333333,47.33333333,20.08333333,30.98333333,1.666666667,0,32.5,978.6666667
2754,1999,921.5833333,0,3.666666667,0,4.416666667,0,1.666666667,9.166666667,39.5,980
2755,2001,885.9,5,9.833333333,1.866666667,5.233333333,1.833333333,26.33333333,0.5,42.5,979
2756,1999,0,528.1666667,260.5833333,0,189.9166667,0.333333333,0,0,1,980
2757,1987,897.0166667,0.5,13.41666667,0.333333333,1,0,0.666666667,2.233333333,62.83333333,978
2758,1991,925.4166667,0,12.53571429,0,20.66666667,0,6.880952381,0,13.5,979
2759,1992,791.9047619,2,140.0952381,1.5,15,0,2.5,0,26,979
2760,1977,886.6666667,0,3,0.5,1.5,0,2,23.16666667,53.16666667,970
2761,2002,940.0833333,0,13.91666667,0.25,4.583333333,0,3.666666667,0,16.5,979
2762,2002,966.1666667,2.5,0.5,0,5.833333333,1,0,0,3,979
2763,1998,913.25,1,2.666666667,0,3.916666667,0,1.666666667,0,56.5,979
2764,1986,932.75,0,1.916666667,0,7.75,0,1,0,33.58333333,977
2765,1994,941.35,0,2.5,0,2.283333333,0,2.866666667,0,29,978
2766,1980,835,0,1,0,1,0,3.5,0,132.5,973
2767,1993,48.76666667,21.52857143,4,0.5,9.904761905,1,755.5166667,0,131.5,972.7166667
2768,1991,778.1833333,3.833333333,0.5,50.25,4.65,3.666666667,0,66.41666667,70.5,978
2769,2000,25.68333333,136,579.0166667,0.333333333,230.3,0,1.666666667,0,5,978
2770,2002,871.9333333,1,3.333333333,0.333333333,15.33333333,2.733333333,63.83333333,6,13.5,978
2771,1993,933.6666667,0,0.95,0,2.233333333,0,7.65,0.5,32,977
2772,1989,952.15,0,2.95,0,6.833333333,0,1.733333333,0.333333333,13,977
2773,1967,811.9,0,48.76666667,0,1.5,0,9.833333333,0,31,903
2774,2000,912.0833333,0,3.5,0,3.25,0,0.25,32.41666667,24.5,976
2775,1997,926.9666667,0,0.583333333,0,1.2,0,1.75,1.5,45,977
2776,2000,0,973,0,0,0,0,0,0,4,977
2777,2000,950,0,5.833333333,0.666666667,8.166666667,0.333333333,2,0,9,976
2778,2001,0,932.5833333,1.75,0.5,20.85,10.56666667,2.25,1.5,7,977
2779,2001,4.833333333,101.65,614.1333333,0.2,242.1833333,0,6.5,0.5,7,977
2780,1996,818.0666667,8.416666667,32.33333333,12.26666667,12.33333333,3.583333333,7.5,1.5,81,977
2781,2002,880.7666667,0.5,7.166666667,0,45.9,0,3.166666667,0,38.5,976
2782,1997,962.9666667,0,0,7.583333333,5.25,1.2,0,0,0,977
2783,1972,879.6833333,0,5.75,0,65.23333333,0,4,0,10.33333333,965
2784,1978,909.3333333,0,3.333333333,0,7,0,0.333333333,0,50,970
2785,1981,939.3333333,0,0,0,2.333333333,0,0,7.833333333,24.5,974
2786,1992,937.9166667,0,0.833333333,0,12.16666667,0,0.5,0,24.58333333,976
2787,1999,863.7166667,0.4,4.366666667,18.1,4.483333333,7.266666667,53.83333333,0,23.5,975.6666667
2788,2002,813.2166667,3.083333333,91.11666667,24.86666667,9.45,1.066666667,2.5,1,29.2,975.5
2789,1998,934.1666667,0,3.333333333,0,8.25,1.25,0,0,29,976
2790,1999,0.5,893.4333333,19.75,0.5,15.81666667,17.5,0,0,28.5,976
2791,1995,935.5,0,3.333333333,0.166666667,2.166666667,0.333333333,1.833333333,0.666666667,31,975
2792,2001,25.73333333,79.75,785.5666667,0,72.45,0,1.25,0,10.25,975
2793,1994,899.8333333,0,5.283333333,0,1.5,0,24.88333333,0,42.5,974
2794,1986,911.4166667,0,1,0,3.333333333,0,0,0,58.25,974
2795,1991,732.9277778,6.666666667,179.0611111,5.366666667,3.783333333,0.75,2.111111111,0,43.33333333,974
2796,1992,876.5166667,0,10.08333333,0,4,0.5,0.5,1,80.4,973
2797,1989,0,644.7619048,234.6833333,3,58.97142857,16.75,4.833333333,1,9,973
2798,1995,964.5,0,1.5,0,6,0,0,0,0,972
2799,2000,969.7,0,0,0,2.5,0.8,0,0,0,973
2800,1998,860.75,6.666666667,38.41666667,0.333333333,9.666666667,0.333333333,0.666666667,4.166666667,52,973
2801,1999,928.1666667,0,9.416666667,0,2,0,8.916666667,1,23.5,973
2802,1993,954.3333333,0,1,0,9.5,0,0.5,0.666666667,6,972
2803,1986,864.8333333,0,3.833333333,0.333333333,1.5,0,0,0,100.5,971
2804,1967,765.6666667,0,63.33333333,0,4.833333333,0,4.166666667,0,86,924
2805,1995,888.8333333,0.666666667,48.58333333,0,4.833333333,0,8.333333333,0.25,20.5,972
2806,1996,919.8333333,0,0.5,1.5,3.666666667,0,1.5,4,41,972
2807,2002,22.33333333,60.55,790.9,0.583333333,77.88333333,1.5,1.75,3,13.5,972
2808,1992,941.75,0,0.5,0,10.25,0,0,0,17.5,970
2809,1994,1,958.6666667,0.5,0.5,3,6.333333333,0,0,1,971
2810,1982,869,0.5,7.5,0,1,0,0,0.5,87.5,966
2811,1990,939.6666667,0,0.5,0,6.333333333,0,0.5,0,24,971
2812,1991,821.65,5.6,4.433333333,0.666666667,11.49761905,0.583333333,106.2357143,0,19.33333333,970
2813,1995,909,0,5,0.333333333,8,0,3,0.666666667,45,971
2814,2002,878.8,1,1.833333333,0,34.36666667,0,0,0,55,971
2815,1998,186.9214286,21.03333333,38.05,421.7095238,207.4833333,43.60238095,30.95,1,4,954.75
2816,1993,929.0833333,0,1,0,4.916666667,0.25,1,0,33.75,970
2817,1997,913.6166667,2.583333333,9.65,0,29.15,0.25,0.75,1,13,970
2818,1995,2.666666667,2.833333333,938.4166667,0,22.58333333,0,1,0,2.5,970
2819,1994,962.3166667,0.5,0.833333333,0.2,4.7,0.45,0.5,0.5,0,970
2820,1999,941.8,0,2,0,1.533333333,0,1.666666667,1.5,19.5,968
2821,1982,891.5,1,6.5,0,0.666666667,0,1,19.83333333,47.5,968
2822,1991,867.0833333,2.5,54.16666667,0,12.66666667,0,1.833333333,0.5,30.25,969
2823,1992,890.6,0,0.833333333,0,0.666666667,1,14.28333333,8.616666667,53,969
2824,1992,924.0333333,0,1.5,0,7.816666667,0,1,0.4,34.25,969
2825,2001,948.3333333,0,3.833333333,0,7.833333333,0,0,0.5,7.5,968
2826,2002,893.8666667,0.5,2.166666667,0,6.466666667,0,1,0,65,969
2827,1985,0,920.3333333,0,0.333333333,0.666666667,39.66666667,0,0,7,968
2828,1979,0,949.6666667,0.333333333,0.5,0,9.5,0,0,3,963
2829,1989,931.8833333,0,0.333333333,0,4.583333333,0,0.5,0,30.7,968
2830,1973,899.6,0,7.666666667,0,4.233333333,0,4,0,51.5,967
2831,1997,886.8333333,0.5,3.083333333,0.166666667,3.916666667,0.333333333,0,3.666666667,69.5,968
2832,1999,27.86666667,246.9666667,457.2666667,0.5,225.7333333,0.833333333,3.833333333,0.5,4.5,968
2833,2000,755.5833333,13.58333333,96.56666667,2.783333333,5.283333333,2.7,5.5,0.5,85.5,968
2834,1999,941.4166667,0,0.666666667,0,1.666666667,0,0.75,0,22.5,967
2835,1994,926.2333333,0,0.4,0,35.03333333,0,0.333333333,0.5,4.5,967
2836,1991,855.25,0,5.75,0.333333333,2.333333333,0,1,0,102.3333333,967
2837,1965,8.5,508.2833333,251.5333333,2.5,9.85,6.666666667,1.166666667,0.5,8,797
2838,2000,916.9666667,0.666666667,3,0,34.61666667,0,0.25,0,11.5,967
2839,1996,916.7,0,8.416666667,0,3.633333333,0,0.25,0,38,967
2840,1998,2.333333333,462.7,217.4333333,1,252.1166667,3.666666667,0,0.5,26.25,966
2841,1980,822.5,0,1,1.5,8.333333333,1.833333333,12.33333333,3.5,110,961
2842,1999,934.3,0,2.833333333,0,2.366666667,0,1.166666667,1.833333333,23.5,966
2843,1995,38.16666667,340.2333333,324.7333333,0,172.0333333,1,89.33333333,0,0.5,966
2844,1996,845.55,3.333333333,0.7,10.5,1.666666667,4.333333333,0,15.41666667,84.5,966
2845,2000,912.8333333,0,6.333333333,0,8,0,6.833333333,2,30,966
2846,1996,925.3833333,0,2.666666667,0,6.95,0,3,0,28,966
2847,2001,904.9666667,1,9,0,8.2,0,0.333333333,0,42.5,966
2848,2002,897.1166667,4.866666667,26.16666667,1.866666667,11.3,5.433333333,5.25,0,14,966
2849,1998,942.5,0,1.166666667,0,1.333333333,0,6.5,0.5,14,966
2850,1994,2,710.5833333,46.23333333,0,174.6833333,2.833333333,0.666666667,0,28,965
2851,2001,1.666666667,847.0666667,37.95,0,36.48333333,5.333333333,0,0.5,36,965
2852,1998,900.5833333,0,2.666666667,0,2.583333333,3,1.166666667,0,55,965
2853,1990,897.7333333,0,1.1,0.5,1.333333333,0,0.833333333,1.333333333,61.16666667,964
2854,1999,877.5666667,0,0,2.7,1.2,5.2,54.5,0.833333333,22,964
2855,1983,895.55,0,6.283333333,0,15.16666667,0,3.5,0.5,41,962
2856,1984,892.8333333,0,0,2.5,2.5,1,1.666666667,0.5,62,963
2857,1989,939.0833333,0,1,0,2.583333333,0,1,0.333333333,18,962
2858,1982,753.8,0.833333333,18.16666667,0,9.7,0.5,3.5,0,172.5,959
2859,1997,912,0,14.16666667,0,3.5,0,6.333333333,0,27,963
2860,1995,880.1833333,0,0,5.166666667,2.333333333,0.5,0,13.81666667,61,963
2861,2000,743.8333333,2.333333333,0,5,0.833333333,0.333333333,0.583333333,127.0833333,83,963
2862,2001,737.2166667,30.16666667,1.833333333,25.41666667,39.66666667,35.7,0,50.5,41.5,962
2863,1997,956.1333333,0,0.5,0,2.666666667,0.7,0,0,3,963
2864,2002,951.4166667,0.5,1.75,0,5.333333333,0,0,0,3,962
2865,1999,934.4666667,0,2.833333333,0,2.666666667,0.7,1.333333333,0,21,963
2866,1999,901.9,0.25,0.666666667,0,14.85,0,0,4.833333333,39.5,962
2867,1990,931.6571429,0,5.733333333,0,6.5,0,3.966666667,1.142857143,13,962
2868,1991,869.6833333,2.5,43.65,0,7.5,0,4.833333333,0.5,33.33333333,962
2869,1987,871.15,1.5,6.733333333,0.5,2.083333333,0,1.966666667,4.816666667,73.25,962
2870,1994,951.6666667,0,0,0,9.333333333,0,1,0,0,962
2871,1990,43.95,35.1047619,804.4738095,1.533333333,57.37142857,3.066666667,0.5,0,16,962
2872,1983,788,0,1,0,0.5,0,0,0,171.5,961
2873,1997,845.25,1,0.5,1.5,2.5,0.333333333,6.666666667,55.75,46.5,960
2874,1996,956.75,1,1.166666667,0.166666667,0.5,0.333333333,0,1.083333333,1,962
2875,2001,100,288.4333333,328.7333333,2.2,173.2166667,16.5,4.666666667,0,48.25,962
2876,1983,892.1666667,0,0,0,1.333333333,0,0.5,0,67,961
2877,1985,927.9833333,0,2.933333333,0,1,0,6.333333333,3.75,18,960
2878,1997,956.6666667,0,0.5,0,0.333333333,0,0,1.5,1,960
2879,2001,641.3333333,6.333333333,3.666666667,28.65,17.68333333,197,38.5,10.5,15,958.6666667
2880,1985,922.8333333,0,1.5,0,4.666666667,0,0,0,31,960
2881,1991,887.55,0,0,0,6.916666667,0,0,0.333333333,65.2,960
2882,1986,316.8904762,40.83333333,533.9238095,0.666666667,49.03571429,0,11.65,0,7,960
2883,1987,859.7166667,1,18.2,1.166666667,4.833333333,0,38.41666667,0.666666667,36,960
2884,1992,934.8333333,0,1,0,14.16666667,0,0.5,0.5,9,960
2885,1987,928.5,0,1.833333333,0,5,0,2.666666667,0,22,960
2886,1977,911.75,0,3.916666667,0,10.16666667,0,4.666666667,0.5,25,956
2887,1999,12.76666667,387,514.2833333,1.95,33.33333333,7.333333333,1.333333333,0,2,960
2888,1986,903.25,2.833333333,7.583333333,0,4.333333333,0,1,0,39,958
2889,1993,920.75,0,4.916666667,0,7.833333333,0,9.5,0,16,959
2890,1990,943.5166667,0,0.333333333,0,2.666666667,0,0,11.48333333,1,959
2891,1999,70.76666667,224.2,600.1333333,8.95,24.61666667,12.66666667,8.666666667,1,8,959
2892,1998,791.0833333,0,0.5,0,4.833333333,0,5.083333333,118.5,38,958
2893,2000,896.6,0,0.666666667,4.6,1,4.8,7.333333333,0,44,959
2894,2002,889.5833333,0,11.58333333,0.166666667,0.5,0.333333333,4.833333333,0,52,959
2895,2002,42.66666667,2.25,896,0,14,0,2.583333333,0.5,1,959
2896,1998,861.9166667,2.25,15.16666667,0.916666667,3.083333333,0.666666667,1,0,73,958
2897,2002,879.5,0,7.666666667,0.5,0.666666667,0.333333333,1,0,69.33333333,959
2898,1994,901.8333333,0,2.416666667,0,3,0,1.75,0,49,958
2899,1994,945.25,0,4.833333333,0,0.333333333,0,0,2.583333333,5,958
2900,1965,45.62142857,185.9,615.5452381,0,17.06666667,2.366666667,0,0.666666667,30.83333333,898
2901,2000,27.73333333,20.83333333,11.08333333,0,150.9166667,0,734.4333333,0,13,958
2902,2001,754.9166667,4,146.1666667,0.166666667,20,0.333333333,8.416666667,0,24,958
2903,2001,818.6666667,4.166666667,0,2.5,5.5,0.5,0,62.16666667,64.5,958
2904,1997,906.5833333,0,6.083333333,0,0.333333333,0,0,0,45,958
2905,2002,762.2166667,23.06666667,17.36666667,44.08333333,8.066666667,36.86666667,1.5,1,63.5,957.6666667
2906,1997,866.5,0,17,0,0.333333333,0,7.333333333,21.83333333,45,958
2907,1987,895.8333333,0,10,1,3.333333333,0,1,0.333333333,45.5,957
2908,1983,0,898.5,1.5,0.5,0,45.5,0,0,5,951
2909,1987,881.5,0,5.666666667,0,12.83333333,0,6,0,49,955
2910,1991,893.9666667,0,11.03333333,0,6.833333333,0,8.666666667,0.5,36,957
2911,1981,907.4166667,0,0,0,8.916666667,0,2.75,5.916666667,29,954
2912,1994,924.3333333,0,0,0,0,0,8.166666667,0,24.5,957
2913,1996,860.6,0,22.83333333,0,1.833333333,0,1.666666667,30.06666667,40,957
2914,2001,894.2666667,0.4,3.033333333,0.75,32.8,0.25,1,6.333333333,18.16666667,957
2915,2002,901.8333333,0,0,0.5,50.83333333,0,0.333333333,0,2.5,956
2916,1996,953,0,0.333333333,0,2.666666667,0,0,0,0,956
2917,1996,870.9833333,8.5,22.4,0.333333333,29.28333333,0,1,0.5,24,957
2918,1977,864.4166667,0,5.25,0,54.33333333,0,4,2,11,941
2919,1994,888.75,0.666666667,3.5,0,4.5,0,0.25,1.333333333,57,956
2920,1994,696.8809524,34.25,124.3690476,2.166666667,39.08333333,0.5,2.75,1,54,955
2921,1952,531.1666667,1,3,0,11.83333333,0,0,0,60,607
2922,1999,947.1,0,2.5,0,2.5,0.9,0,0,3,956
2923,1993,944.15,0,0,0.5,1.066666667,5.283333333,0.5,0.5,2,954
2924,1992,927.5666667,0.5,3,0,1.166666667,0,0.5,3.066666667,19.2,955
2925,1983,855.5,0,2,0,0,0,3.5,0,93,954
2926,1983,825.1833333,0,1,0,6.65,0,6.333333333,0.333333333,114.5,954
2927,2001,468.9,37.26666667,235.8666667,0.5,190.9666667,1,5.75,0.5,14.25,955
2928,1997,421.8833333,143.6333333,191.45,3.016666667,93.58333333,18.03333333,3.45,0.7,79.25,955
2929,1998,858.4666667,2,5.666666667,5.3,4.666666667,3.9,1.5,0,73.5,955
2930,1995,912.3,13,1.066666667,0.4,19.4,0,1.333333333,0,6.5,954
2931,1994,924.1666667,0,5.5,1,11.33333333,0,4,0,8,954
2932,1990,913.3333333,0.333333333,2.666666667,0,2.333333333,0,0.5,1.583333333,33.25,954
2933,1977,891.35,0.4,9.25,0,4.166666667,0,1.833333333,0,37,944
2934,1994,930.9666667,0,8.783333333,0,4.166666667,0,0.75,0.333333333,9,954
2935,2000,923.3666667,0,0,1.333333333,4.5,6.466666667,0.333333333,2,16,954
2936,1996,944.25,0,1.333333333,0,8.416666667,0,0,0,0,954
2937,2001,900.4833333,0.9,4.483333333,0.2,15.93333333,0,4.5,0,27.5,954
2938,1996,902.9666667,1,0,16.5,1.5,1.616666667,0,7.416666667,23,954
2939,1994,917,0,4.666666667,0,10.83333333,0,0.5,0,21,954
2940,1981,913.6333333,0.5,0,0,6.033333333,0,4.833333333,0,26,951
2941,1992,921.1333333,0,0.333333333,3.2,1.833333333,0,3.5,0,23,953
2942,1991,905.1333333,0,0.25,0,1.033333333,0,1.25,0,45.33333333,953
2943,1993,938,0,1.5,0,8,0,0.5,0,5,953
2944,1996,905.9666667,0,5.366666667,0,12.16666667,0,4,0,25.5,953
2945,2002,867.6166667,0,3.333333333,0.366666667,26.31666667,1.033333333,0.833333333,0,53.5,953
2946,2000,781.3333333,0.333333333,0,9.5,0.666666667,0,0,119.5,41.66666667,953
2947,1998,817.5333333,0,0.833333333,0,11.96666667,0,53.16666667,2.666666667,66.83333333,953
2948,1999,915.2166667,0,3,0,6.783333333,0,2.5,0,25.5,953
2949,1997,923.4666667,0,2.25,0,5.533333333,0,1.75,0,20,953
2950,1985,843.4666667,0,4.5,0.5,3.2,0,0,0,99.33333333,951
2951,2001,894.5833333,0,2.583333333,0,6.166666667,0,15.16666667,0,33.5,952
2952,1998,918.25,0,11.25,0.166666667,3.5,0.833333333,4.5,0.5,13,952
2953,2001,906.8333333,0,2.083333333,0,13.66666667,0,12.75,2.666666667,14,952
2954,1999,811.5166667,0.75,12,0,3.083333333,0,109.65,0,14,951
2955,1989,888.5,0,1.333333333,0,2.333333333,0,0,0.833333333,57,950
2956,1988,906.0666667,0.333333333,7.5,0,0.333333333,0,0.666666667,3.5,32.6,951
2957,1981,873.5,0,16.5,0,3,0,1,0.5,55.5,950
2958,1980,931.8333333,0,1,0,5.166666667,0,1,0,4,943
2959,1997,675.8166667,53.73333333,91.85,0,25.18333333,7.666666667,2.25,0.5,94,951
2960,1983,854.25,0,6.75,1,2.5,0,1,27,55.5,948
2961,1988,923.0833333,0,1.583333333,0,0,0,0.5,0.833333333,24,950
2962,1993,920.3833333,0,2.333333333,0.366666667,3.833333333,0.166666667,1.916666667,1,20,950
2963,1990,926.6666667,0,1.833333333,0,0.5,0,0,0,21,950
2964,1995,883.0833333,0.333333333,8.666666667,0,4.166666667,0.333333333,0.5,2.416666667,50.5,950
2965,1995,890.697619,0,0.5,14.33333333,3.333333333,0.2,0.5,39.10238095,0.333333333,949
2966,2000,568.4166667,12.23333333,237.1166667,0,123.4833333,0,0.5,0.5,7.75,950
2967,2001,939.1666667,0,0,0,2.833333333,0,0,0,6,948
2968,2002,840,0,1,0,0,0,59,28.5,21.5,950
2969,2001,861.2,1.333333333,14.66666667,0.366666667,6.9,1.533333333,1.5,0,62.5,950
2970,1998,890.5333333,0.25,4.366666667,0.566666667,1.75,1.533333333,1,0.5,49.5,950
2971,1999,873.85,0,0,0.5,3.9,0,2.833333333,42.91666667,26,950
2972,1987,875.4166667,0,3.333333333,0,11.66666667,0,0.333333333,0.5,57.75,949
2973,1991,911.1666667,0,0.333333333,0,0.5,0,0,0,37,949
2974,1994,912.1666667,0,2,0,25.83333333,0,0,0,7,947
2975,1971,901.1666667,0,1,0,20.33333333,0,1,0,19.5,943
2976,1993,903.3722222,0,6.505555556,1.672222222,2.25,0,2,0,33.2,949
2977,1986,880,0,9.333333333,0,3.833333333,0,0.833333333,0,53,947
2978,1983,848.25,0.333333333,2.916666667,0,7.5,0,6,0,78,943
2979,1967,819.1,0,3,0,0.4,0,0,0.5,87,910
2980,1999,928.5,0,1.583333333,1,10.66666667,0,0.25,0.5,6.5,949
2981,1998,915.3333333,0,1,2,2.666666667,0,1,0,26,948
2982,2002,4,6.066666667,901.8666667,0,28.56666667,0,0.5,0,8,949
2983,1991,69.3,20.16666667,801.6833333,3.291666667,33.68333333,2.375,14,0.5,3,948
2984,1991,772.5285714,2.333333333,133.6380952,1.5,5,0,0,0,33,948
2985,1992,859.1666667,0,1.5,0,0.833333333,0,0,0.5,86,948
2986,1997,932.6666667,4,1,0,9.333333333,0,0,0,0,947
2987,1987,887.2333333,0.333333333,37.01666667,0,8.5,0,3.416666667,0,10.5,947
2988,1983,885.5,0,4.5,0,1,0,1.5,0,48.5,941
2989,1982,908.95,0,26.41666667,0,0.5,0,6.133333333,0,5,947
2990,1977,886.4166667,0,16.5,0,0,0,1.5,3.583333333,23,931
2991,1995,909.7333333,0,2.033333333,0.25,2,0,0.65,0.333333333,32,947
2992,2000,832.4,0.833333333,86.45,2.783333333,3.2,0.333333333,5.5,0,15.5,947
2993,2002,0,935.1666667,0,0,0,9.833333333,0,0,2,947
2994,2000,915.6666667,0,0,0,0.333333333,0,0,0,31,947
2995,1998,929.9833333,9.833333333,0,2.4,2.533333333,0.25,0,1,0,946
2996,1997,920.6666667,0,10,0,2.833333333,0,0.5,1,12,947
2997,1991,898.0666667,0,1.366666667,0,1.333333333,0,1.233333333,0,44,946
2998,1994,914.7166667,0,5.45,0,8.666666667,0,1.166666667,0.5,15.5,946
2999,1991,896.6666667,0,0,0,6.833333333,0,1.5,0,41,946
3000,2000,910.6333333,0.333333333,16.33333333,0.25,5.116666667,0,1.333333333,0.5,11.5,946
3001,2002,34.58333333,132.6833333,447.1333333,0.25,321.0166667,0,7.333333333,0,3,946
3002,1997,910.75,0,2.166666667,0,2.916666667,0,1.166666667,0,29,946
3003,1993,900.6428571,0,1.5,0.285714286,4.666666667,0.571428571,1.333333333,0,36,945
3004,1995,386.45,188.6333333,303.35,18.06666667,11.83333333,12.66666667,1,0,23,945
3005,2000,0,930,0,4,3,6,0,0,2,945
3006,1996,914.8333333,0,2.25,0,8.166666667,0,2.75,0,17,945
3007,2001,920.5,0.75,5.333333333,0,11.58333333,1,1.833333333,0,4,945
3008,2002,726.6,0.5,8.533333333,56.9,32.16666667,80.1,5.533333333,0.5,32.5,943.3333333
3009,1999,917.1333333,0,2.5,0.5,7.866666667,0,0,0,17,945
3010,1994,871.1666667,0,0.666666667,0.833333333,3.833333333,0.25,3,0.25,64,944
3011,1985,872.25,0.333333333,6.25,0.5,3.25,0,2.75,0,58.66666667,944
3012,1994,895.1666667,0,1,0,0,0,36.16666667,0.833333333,10.83333333,944
3013,2001,896.8333333,2.666666667,8,1.75,1.916666667,1.5,2.583333333,2.25,25.5,943
3014,1997,885.4666667,0,1.75,0,1.033333333,0,0.25,0.5,55,944
3015,2001,931.5,0,0,0.833333333,3.333333333,2.5,0.833333333,2,3,944
3016,2001,821.95,2.783333333,0.916666667,33.13333333,31.96666667,3,0,35.25,15,944
3017,2001,0,859.0833333,1.983333333,7.666666667,12.16666667,31.6,0,0.5,31,944
3018,1997,757.05,19.66666667,93.88333333,0.666666667,16.73333333,0,2.25,0.75,53,944
3019,1999,899.0833333,0,9.25,0.666666667,4.5,0,0.5,0,30,944
3020,1988,903.4666667,0,1.5,0,4.533333333,0.5,0,0,33,943
3021,1972,808.5,0,21.61904762,0,6.833333333,0,22.21428571,0.833333333,65,925
3022,1994,877.1,0,3.95,0.2,1.25,0,4,0,55.5,942
3023,1995,928.7666667,0,0,0,3.033333333,0.2,0,0,10,942
3024,1998,808.0166667,4,1,2.366666667,1.2,0.333333333,29.41666667,5.333333333,91,942.6666667
3025,2002,12.33333333,2.5,914.5,0,9.166666667,0,1,0.5,3,943
3026,1971,862.5,0,17,0,5.833333333,0,8.166666667,0,46.5,940
3027,1991,889.1666667,0.5,2.333333333,0.5,2.5,0,0,0.666666667,46.33333333,942
3028,1995,0,881.1166667,0,0,0.75,1.333333333,35.8,0,23,942
3029,1997,898.8333333,0,3,0,3.166666667,0,2,0,35,942
3030,1959,0,290,6,0,7,0,0,0,9,312
3031,1997,857.4166667,0,5.916666667,0,1,0,43.66666667,0,34,942
3032,2000,2,7.25,896.4166667,0,24.33333333,0,0,0,12,942
3033,2001,922.6833333,0,0,0,3.5,3.316666667,3,6.5,1,940
3034,1999,873.3833333,0,7.3,0,48.06666667,0,2.5,4.75,5,941
3035,2000,912,0,2.166666667,0.5,4.333333333,0,0,0,22,941
3036,1988,861.5,0,8.666666667,0,0.833333333,0,0.5,0,69.5,941
3037,1984,840,0,3.833333333,0,1.5,0,0,0.666666667,93,939
3038,1993,867.5666667,0,1.4,0,1.533333333,0,0,0.5,70,941
3039,1986,854.2166667,0.666666667,1.5,0.333333333,0.5,1,0,3.583333333,79.2,941
3040,1985,825.8333333,0,5.75,0,1.333333333,0,2.083333333,0,106,941
